FISCAL_QTR_YEAR_NAME,FISCAL_WEEK_YEAR_NAME,Product Code,Product,Sessions,PDP Add to Cart Units,Units Sold,Quarter_Start_Date,Week_Start_Date
FY23Q4,FY23W51,MMX62ZM/A,Connectivity Accessories,231.0,69.0,34.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MMXH3B/A,iPhone SE (3rd Gen),2319.0,242.0,99.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MK2E3Z/A,Mac Accessories & Display,399.0,108.0,46.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MMED3B/A,iPad Mid,197.0,13.0,4.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MM2L3ZM/A,iPhone Accessories,168.0,27.0,10.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MM173ZM/A,iPhone Accessories,49.0,0.0,0.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MM1R3ZM/A,iPhone Accessories,57.0,0.0,0.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MK2P3B/A,iPad Entry,1148.0,134.0,49.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MK4E3B/A,iPad Entry,168.0,14.0,6.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MK7M3B/A,iPad Mini,887.0,91.0,25.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MK7X3B/A,iPad Mini,260.0,25.0,6.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MK8E3B/A,iPad Mini,112.0,3.0,0.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MK8F3B/A,iPad Mini,96.0,3.0,0.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MK293B/A,Mac Accessories & Display,139.0,20.0,9.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MKGR3B/A,MacBook Pro,11.0,0.0,0.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MKN03B/A,Series 7,1.0,0.0,0.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MKU63B/A,Connectivity Accessories,97.0,12.0,2.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MK473B/A,iPad Entry,429.0,12.0,7.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MM0A3ZM/A,Connectivity Accessories,942.0,308.0,140.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MKUW3ZM/A,Watch Accessories,57.0,0.0,0.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MLL82ZM/A,Connectivity Accessories,754.0,192.0,85.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MLWK3ZM/A,AirPods Pro,33.0,0.0,0.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MLY23B/A,MacBook Air,1312.0,115.0,29.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MLY33B/A,MacBook Air,7946.0,1002.0,229.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MLYU3B/A,Connectivity Accessories,89.0,6.0,4.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MLYV3ZM/A,Connectivity Accessories,117.0,19.0,4.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MKU73ZM/A,Watch Accessories,87.0,2.0,1.0,2023-07-01,2023-09-16
FY23Q4,FY23W51,MM0T3ZM/A,iPhone Accessories,10.0,0.0,0.0,2023-07-01,2023-09-16
FY23Q4,FY23W52,MPJ23ZM/A,Watch Accessories,1.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPGK3ZM/A,Watch Accessories,1.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MP753ZM/A,Watch Accessories,83.0,4.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MP7Q3ZM/A,Watch Accessories,85.0,14.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNP53B/A,Series 8,1279.0,1.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNPY3B/A,Watch SE (2nd Gen),476.0,43.0,10.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNPL3B/A,Watch SE (2nd Gen),758.0,104.0,32.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPL53ZM/A,Watch Accessories,161.0,10.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNWP3B/A,Connectivity Accessories,207.0,30.0,7.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPLF3ZM/A,Watch Accessories,124.0,17.0,3.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPTG3ZM/A,iPhone Accessories,388.0,21.0,6.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPNY3ZM/A,AirPods Non Pro,5188.0,1044.0,326.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPP73ZM/A,iPhone Accessories,171.0,11.0,3.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPPA3ZM/A,iPhone Accessories,68.0,7.0,5.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPPG3ZM/A,iPhone Accessories,296.0,9.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPPM3ZM/A,iPhone Accessories,347.0,28.0,12.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPPX3ZM/A,iPhone Accessories,155.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPRW3ZM/A,iPhone Accessories,584.0,68.0,29.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPT63ZM/A,iPhone Accessories,197.0,19.0,7.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPTR3ZM/A,iPhone Accessories,398.0,29.0,10.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNP13B/A,Series 8,1248.0,29.0,4.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MYD82B/A,MacBook Pro,2.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNKX3B/A,Series 8,491.0,22.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMYV3B/A,Mac Accessories & Display,114.0,10.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNK43B/A,Series 8,440.0,22.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPU13ZM/A,iPhone Accessories,339.0,51.0,17.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMYQ3B/A,Mac Accessories & Display,196.0,18.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMYW3B/A,Mac Accessories & Display,112.0,13.0,3.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMXP3B/A,iPhone SE (3rd Gen),230.0,1.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMYX3B/A,Mac Accessories & Display,65.0,4.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MN5W3ZM/A,iPhone Accessories,214.0,27.0,6.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MN6H3ZM/A,iPhone Accessories,755.0,258.0,119.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MN623ZM/A,iPhone Accessories,416.0,60.0,24.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNA63ZM/A,iPad Accessories,320.0,44.0,18.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNEP3B/A,MacBook Pro,2379.0,315.0,68.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNKU3B/A,Series 8,198.0,11.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNEQ3B/A,MacBook Pro,713.0,110.0,24.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNFG3B/A,iPhone 13/mini/Pro/Pro Max,290.0,1.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNFH3B/A,iPhone 13/mini/Pro/Pro Max,264.0,18.0,6.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNGK3B/A,iPhone 13/mini/Pro/Pro Max,8445.0,1093.0,357.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNGL3B/A,iPhone 13/mini/Pro/Pro Max,1222.0,129.0,33.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNGM3B/A,iPhone 13/mini/Pro/Pro Max,227.0,22.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNHV3B/A,Series 8,450.0,16.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNJJ3B/A,Series 8,134.0,5.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNJM3B/A,Series 8,371.0,11.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNJT3B/A,Watch SE (2nd Gen),8164.0,514.0,125.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNK03B/A,Watch SE (2nd Gen),1868.0,175.0,43.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MNFF3B/A,iPhone 13/mini/Pro/Pro Max,3050.0,301.0,94.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPU43ZM/A,iPhone Accessories,95.0,15.0,4.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MXNL2B/A,iPad Accessories,104.0,13.0,5.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPU73ZM/A,iPhone Accessories,163.0,20.0,6.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MU7E2ZM/A,Connectivity Accessories,190.0,40.0,18.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MU8F2ZM/A,iPad Accessories,1337.0,459.0,93.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MUF82ZM/A,Connectivity Accessories,181.0,25.0,10.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MUFG2ZM/A,Connectivity Accessories,96.0,11.0,5.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MV7N2ZM/A,AirPods Non Pro,5955.0,1194.0,401.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MWP02ZM/A,Connectivity Accessories,22.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MWVG2ZM/A,iPhone Accessories,44.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MWVU2ZM/A,iPhone Accessories,2.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MX0J2B/A,Connectivity Accessories,79.0,8.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MX2E2ZM/A,Watch Accessories,143.0,34.0,11.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MR8U2ZM/A,Connectivity Accessories,340.0,31.0,11.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MX3L2B/A,iPad Accessories,491.0,103.0,15.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MX532ZM/A,App-Enabled Accessories,1713.0,261.0,114.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MX542ZM/A,App-Enabled Accessories,445.0,101.0,26.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MXGY2B/A,Apple TV,2.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MXH02B/A,Apple TV,1.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MXLY2ZM/A,Connectivity Accessories,591.0,181.0,111.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MXNK2B/A,iPad Accessories,208.0,31.0,9.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MXQT2B/A,iPad Accessories,542.0,122.0,18.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MXYH2ZM/A,iPhone Accessories,2.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MY1W2B/A,Connectivity Accessories,230.0,45.0,14.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMXK3B/A,iPhone SE (3rd Gen),1725.0,201.0,64.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MX4U2ZM/A,iPad Accessories,358.0,60.0,24.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPU63ZM/A,iPhone Accessories,190.0,26.0,12.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQGH2ZM/A,Connectivity Accessories,302.0,80.0,37.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQFV3B/A,Ultra 1,1058.0,91.0,24.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPV03ZD/A,iPhone 14/Plus/Pro/Pro Max,9027.0,1002.0,243.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPW43ZD/A,iPhone 14/Plus/Pro/Pro Max,1510.0,177.0,44.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPWW3ZD/A,iPhone 14/Plus/Pro/Pro Max,196.0,19.0,4.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MPXV3ZD/A,iPhone 14/Plus/Pro/Pro Max,2971.0,255.0,27.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQ1F3ZD/A,iPhone 14/Plus/Pro/Pro Max,1631.0,169.0,34.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQ1W3ZD/A,iPhone 14/Plus/Pro/Pro Max,519.0,59.0,5.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQ2N3ZD/A,iPhone 14/Plus/Pro/Pro Max,255.0,19.0,7.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQ4H2ZM/A,Connectivity Accessories,184.0,23.0,10.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQ5F3ZD/A,iPhone 14/Plus/Pro/Pro Max,140.0,10.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQ9Q3ZD/A,iPhone 14/Plus/Pro/Pro Max,2787.0,363.0,52.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQFW3B/A,Ultra 1,1037.0,77.0,15.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQ9X3ZD/A,iPhone 14/Plus/Pro/Pro Max,2735.0,375.0,31.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQ503ZD/A,iPhone 14/Plus/Pro/Pro Max,2340.0,261.0,40.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQ573ZD/A,iPhone 14/Plus/Pro/Pro Max,650.0,89.0,10.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQAH3ZD/A,iPhone 14/Plus/Pro/Pro Max,652.0,102.0,19.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQC43ZD/A,iPhone 14/Plus/Pro/Pro Max,566.0,61.0,17.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQD83ZM/A,AirPods Pro,5882.0,553.0,142.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQE33ZM/A,Watch Accessories,107.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQFK3B/A,Ultra 1,976.0,5.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQFQ3B/A,Ultra 1,7904.0,399.0,58.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQFR3B/A,Ultra 1,496.0,21.0,3.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQFT3B/A,Ultra 1,516.0,35.0,11.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MQ052B/A,Mac Accessories & Display,226.0,34.0,7.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMXH3B/A,iPhone SE (3rd Gen),2244.0,253.0,93.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MKGR3B/A,MacBook Pro,42.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMTN2ZM/A,Other Headsets,1640.0,319.0,134.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJ1L2ZM/A,Connectivity Accessories,1.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJ1M2ZM/A,Connectivity Accessories,511.0,91.0,27.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJ2E3B/A,HomePod,948.0,127.0,56.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJ4V3ZM/A,Watch Accessories,1.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJM93ZM/A,iPad Accessories,65.0,11.0,3.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJMG3ZM/A,iPad Accessories,72.0,8.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJMV3B/A,Mac Studio,1.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJMW3B/A,Mac Studio,55.0,3.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJNM3B/A,iPhone 12/mini,3246.0,272.0,86.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJNP3B/A,iPhone 12/mini,1484.0,111.0,25.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJNQ3B/A,iPhone 12/mini,138.0,8.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJQJ3B/A,iPad Accessories,250.0,45.0,7.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJQK3B/A,iPad Accessories,561.0,132.0,26.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJV83B/A,iMac,984.0,103.0,22.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJWY3ZM/A,Connectivity Accessories,1315.0,132.0,34.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MJYT2ZM/A,Connectivity Accessories,62.0,5.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK0C2ZM/A,iPad Accessories,3.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK0Q3B/A,Mac Accessories & Display,142.0,17.0,4.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK0U3B/A,Mac Accessories & Display,127.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK0W2ZM/A,Connectivity Accessories,30.0,4.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK1E3B/A,MacBook Pro,2.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHXH3ZM/A,Connectivity Accessories,1657.0,193.0,58.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHRE3B/A,iPad Pro,1.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHR33B/A,iPad Pro,4.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHQV3B/A,iPad Pro,2.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMX62ZM/A,Connectivity Accessories,197.0,48.0,18.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MD565B/B,Connectivity Accessories,60.0,9.0,4.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MD819ZM/A,Connectivity Accessories,222.0,59.0,31.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MD825ZM/A,Connectivity Accessories,18.0,4.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,ME291ZM/A,Connectivity Accessories,78.0,20.0,18.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MGN03B/A,Connectivity Accessories,129.0,21.0,11.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MGN43B/A,Connectivity Accessories,61.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MGN93B/A,MacBook Air,10004.0,1091.0,251.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MGPD3B/A,iMac,440.0,47.0,8.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MGPH3B/A,iMac,278.0,17.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK1F3B/A,MacBook Pro,1.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MGYN3ZM/A,AirPods Max,5485.0,803.0,98.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHDA3B/A,iPhone 11,1647.0,161.0,64.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHJF3B/A,Connectivity Accessories,3932.0,1403.0,609.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHKF3ZM/A,iPhone Accessories,41.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHL73ZM/A,iPhone Accessories,255.0,37.0,17.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHLD3ZM/A,iPhone Accessories,2.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHLL3ZM/A,iPhone Accessories,2.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHLM3ZM/A,iPhone Accessories,92.0,8.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHNG3B/A,iPad Pro,3.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHNJ3B/A,iPad Pro,1.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHQT3B/A,iPad Pro,3.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHCA3LL/A,iPhone 11,871.0,112.0,44.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK1H3B/A,MacBook Pro,12.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MHXF3ZM/A,Connectivity Accessories,720.0,37.0,11.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK2C3B/A,Mac Accessories & Display,21.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM0A3ZM/A,Connectivity Accessories,896.0,272.0,140.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM0T3ZM/A,iPhone Accessories,50.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM1R3ZM/A,iPhone Accessories,60.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM2L3ZM/A,iPhone Accessories,202.0,40.0,14.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM2U3ZM/A,iPhone Accessories,65.0,7.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM2W3ZM/A,iPhone Accessories,84.0,12.0,4.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM2X3ZM/A,iPhone Accessories,210.0,34.0,17.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM2Y3ZM/A,iPhone Accessories,78.0,14.0,7.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM6H3ZM/A,iPad Accessories,152.0,15.0,6.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM6R3B/A,iPad Mid,264.0,20.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MLYV3ZM/A,Connectivity Accessories,103.0,26.0,13.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM9E3B/A,iPad Mid,3510.0,436.0,96.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM173ZM/A,iPhone Accessories,50.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM313ZM/A,iPhone Accessories,73.0,13.0,3.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MME73ZM/A,AirPods Non Pro,1354.0,231.0,54.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMED3B/A,iPad Mid,227.0,21.0,3.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMEL2ZM/A,Connectivity Accessories,73.0,8.0,5.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMF93ZM/A,App-Enabled Accessories,781.0,97.0,31.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMMP3Z/A,Mac Accessories & Display,92.0,14.0,3.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMMQ3Z/A,Mac Accessories & Display,168.0,34.0,14.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MMMR3B/A,Mac Accessories & Display,132.0,19.0,5.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK2A3B/A,Mac Accessories & Display,70.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM9L3B/A,iPad Mid,1215.0,188.0,42.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MLYU3B/A,Connectivity Accessories,90.0,7.0,2.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MM6F3ZM/A,Mac Accessories & Display,72.0,11.0,7.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK2E3Z/A,Mac Accessories & Display,168.0,11.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK2D3Z/A,Mac Accessories & Display,99.0,13.0,6.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MLY33B/A,MacBook Air,5658.0,708.0,115.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK2L3B/A,iPad Entry,16883.0,2145.0,875.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK2P3B/A,iPad Entry,1126.0,129.0,44.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK4E3B/A,iPad Entry,135.0,4.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK7M3B/A,iPad Mini,870.0,90.0,17.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK7X3B/A,iPad Mini,329.0,31.0,11.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK8F3B/A,iPad Mini,125.0,11.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK293B/A,Mac Accessories & Display,127.0,20.0,7.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK473B/A,iPad Entry,583.0,33.0,21.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MKGT3B/A,MacBook Pro,3.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MK8E3B/A,iPad Mini,102.0,1.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MKMY3B/A,Series 7,5.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MLY23B/A,MacBook Air,984.0,127.0,30.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MKJR3B/A,Series 7,2.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MLL82ZM/A,Connectivity Accessories,824.0,218.0,104.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MKUW3ZM/A,Watch Accessories,32.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MKU73ZM/A,Watch Accessories,47.0,2.0,1.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MLWK3ZM/A,AirPods Pro,57.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MKQ83B/A,Watch SE (1st Gen),1.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MKN03B/A,Series 7,2.0,0.0,0.0,2023-07-01,2023-09-23
FY23Q4,FY23W52,MKU63B/A,Connectivity Accessories,95.0,15.0,9.0,2023-07-01,2023-09-23
FY23Q4,FY23W53,MNWP3B/A,Connectivity Accessories,185.0,37.0,20.0,2023-07-01,2023-09-30
FY23Q4,FY23W53,MNK03B/A,Watch SE (2nd Gen),1736.0,218.0,56.0,2023-07-01,2023-09-30
FY23Q4,FY23W53,MNK43B/A,Series 8,432.0,28.0,5.0,2023-07-01,2023-09-30
FY23Q4,FY23W53,MNKU3B/A,Series 8,169.0,6.0,1.0,2023-07-01,2023-09-30
FY23Q4,FY23W53,MNKX3B/A,Series 8,400.0,14.0,1.0,2023-07-01,2023-09-30
FY23Q4,FY23W53,MNP13B/A,Series 8,889.0,5.0,3.0,2023-07-01,2023-09-30
FY23Q4,FY23W53,MNP53B/A,Series 8,1253.0,4.0,2.0,2023-07-01,2023-09-30
